,location_key,date,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_density,human_development_index,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
550895,BR,2022-06-09,Brazil,45073.0,143.0,31360850.0,667790.0,340529204.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.875,188.528,91.421,29.9,16.6
550896,BR,2022-06-10,Brazil,56491.0,170.0,31417341.0,667960.0,340576671.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,22.625,188.528,91.421,29.9,16.6
550897,BR,2022-06-11,Brazil,27796.0,114.0,31445137.0,668074.0,340628125.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,23.0,188.528,91.421,29.9,16.6
550898,BR,2022-06-12,Brazil,11728.0,36.0,31456865.0,668110.0,341767376.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,22.041667,188.528,91.421,29.9,16.6
550899,BR,2022-06-13,Brazil,40173.0,70.0,31497038.0,668180.0,341801213.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,21.75,188.528,91.421,29.9,16.6
550900,BR,2022-06-14,Brazil,44441.0,174.0,31541479.0,668354.0,341841014.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,23.986111,188.528,91.421,29.9,16.6
550901,BR,2022-06-15,Brazil,70290.0,339.0,31611769.0,668693.0,341897823.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.402778,188.528,91.421,29.9,16.6
550902,BR,2022-06-16,Brazil,32934.0,151.0,31644703.0,668844.0,342077356.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.888889,188.528,91.421,29.9,16.6
550903,BR,2022-06-17,Brazil,28672.0,72.0,31673375.0,668916.0,342099543.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.166667,188.528,91.421,29.9,16.6
550904,BR,2022-06-18,Brazil,20127.0,94.0,31693502.0,669010.0,342122031.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.125,188.528,91.421,29.9,16.6
550905,BR,2022-06-19,Brazil,10691.0,55.0,31704193.0,669065.0,342134109.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.513889,188.528,91.421,29.9,16.6
550906,BR,2022-06-20,Brazil,50272.0,96.0,31754465.0,669161.0,342241703.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.583333,188.528,91.421,29.9,16.6
550907,BR,2022-06-21,Brazil,64362.0,229.0,31818827.0,669390.0,342307306.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.986111,188.528,91.421,29.9,16.6
550908,BR,2022-06-22,Brazil,71906.0,140.0,31890733.0,669530.0,342409543.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.569444,188.528,91.421,29.9,16.6
550909,BR,2022-06-23,Brazil,72049.0,365.0,31962782.0,669895.0,342503573.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.569444,188.528,91.421,29.9,16.6
550910,BR,2022-06-24,Brazil,60384.0,334.0,32023166.0,670229.0,342538605.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.819444,188.528,91.421,29.9,16.6
550911,BR,2022-06-25,Brazil,38793.0,140.0,32061959.0,670369.0,342545553.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.722222,188.528,91.421,29.9,16.6
550912,BR,2022-06-26,Brazil,16679.0,36.0,32078638.0,670405.0,342548943.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.233333,188.528,91.421,29.9,16.6
550913,BR,2022-06-27,Brazil,51678.0,127.0,32130316.0,670532.0,342588004.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.018519,188.528,91.421,29.9,16.6
550914,BR,2022-06-28,Brazil,76638.0,316.0,32206954.0,670848.0,342917196.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.361111,188.528,91.421,29.9,16.6
550915,BR,2022-06-29,Brazil,75925.0,277.0,32282879.0,671125.0,342949876.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.744444,188.528,91.421,29.9,16.6
550916,BR,2022-06-30,Brazil,75139.0,291.0,32358018.0,671416.0,342990419.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.944444,188.528,91.421,29.9,16.6
550917,BR,2022-07-01,Brazil,76045.0,284.0,32434063.0,671700.0,343181638.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.055556,188.528,91.421,29.9,16.6
550918,BR,2022-07-02,Brazil,37784.0,158.0,32471847.0,671858.0,343224239.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.822222,188.528,91.421,29.9,16.6
550919,BR,2022-07-03,Brazil,18575.0,53.0,32490422.0,671911.0,343279816.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.155556,188.528,91.421,29.9,16.6
550920,BR,2022-07-04,Brazil,45501.0,122.0,32535923.0,672033.0,343323084.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.688889,188.528,91.421,29.9,16.6
550921,BR,2022-07-05,Brazil,74591.0,396.0,32610514.0,672429.0,343384096.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.509259,188.528,91.421,29.9,16.6
550922,BR,2022-07-06,Brazil,77166.0,361.0,32687680.0,672790.0,343397744.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.533333,188.528,91.421,29.9,16.6
550923,BR,2022-07-07,Brazil,72050.0,283.0,32759730.0,673073.0,343538431.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.8,188.528,91.421,29.9,16.6
550924,BR,2022-07-08,Brazil,71114.0,266.0,32830844.0,673339.0,343551398.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.444444,188.528,91.421,29.9,16.6
550925,BR,2022-07-09,Brazil,43657.0,215.0,32874501.0,673554.0,343619651.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.133333,188.528,91.421,29.9,16.6
550926,BR,2022-07-10,Brazil,21963.0,56.0,32896464.0,673610.0,343632809.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.888889,188.528,91.421,29.9,16.6
550927,BR,2022-07-11,Brazil,44043.0,148.0,32940507.0,673758.0,343687041.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.703704,188.528,91.421,29.9,16.6
550928,BR,2022-07-12,Brazil,64048.0,344.0,33004555.0,674102.0,343700816.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.37037,188.528,91.421,29.9,16.6
550929,BR,2022-07-13,Brazil,72224.0,380.0,33076779.0,674482.0,343779497.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,22.966667,188.528,91.421,29.9,16.6
550930,BR,2022-07-14,Brazil,65379.0,297.0,33142158.0,674779.0,343877250.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.055556,188.528,91.421,29.9,16.6
550931,BR,2022-07-15,Brazil,107959.0,311.0,33250117.0,675090.0,343895262.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.333333,188.528,91.421,29.9,16.6
550932,BR,2022-07-16,Brazil,40149.0,205.0,33290266.0,675295.0,343970189.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.847222,188.528,91.421,29.9,16.6
550933,BR,2022-07-17,Brazil,10852.0,55.0,33301118.0,675350.0,343981367.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.805556,188.528,91.421,29.9,16.6
550934,BR,2022-07-18,Brazil,38697.0,168.0,33339815.0,675518.0,343996068.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.347222,188.528,91.421,29.9,16.6
550935,BR,2022-07-19,Brazil,57999.0,353.0,33397814.0,675871.0,344236789.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.430556,188.528,91.421,29.9,16.6
550936,BR,2022-07-20,Brazil,56480.0,346.0,33454294.0,676217.0,344256170.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,23.513889,188.528,91.421,29.9,16.6
550937,BR,2022-07-21,Brazil,51433.0,269.0,33505727.0,676486.0,344530999.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.916667,188.528,91.421,29.9,16.6
550938,BR,2022-07-22,Brazil,49799.0,280.0,33555526.0,676766.0,344602153.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.305556,188.528,91.421,29.9,16.6
550939,BR,2022-07-23,Brazil,26007.0,161.0,33581533.0,676927.0,344625846.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.111111,188.528,91.421,29.9,16.6
550940,BR,2022-07-24,Brazil,9823.0,37.0,33591356.0,676964.0,344682444.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.986111,188.528,91.421,29.9,16.6
550941,BR,2022-07-25,Brazil,30609.0,179.0,33621965.0,677143.0,344700065.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.5,188.528,91.421,29.9,16.6
550942,BR,2022-07-26,Brazil,37914.0,351.0,33659879.0,677494.0,344839208.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.877778,188.528,91.421,29.9,16.6
550943,BR,2022-07-27,Brazil,44514.0,310.0,33704393.0,677804.0,344858114.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.833333,188.528,91.421,29.9,16.6
550944,BR,2022-07-28,Brazil,44592.0,265.0,33748985.0,678069.0,345000766.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.666667,188.528,91.421,29.9,16.6
550945,BR,2022-07-29,Brazil,41713.0,244.0,33790698.0,678313.0,345054945.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,25.855556,188.528,91.421,29.9,16.6
550946,BR,2022-07-30,Brazil,22889.0,173.0,33813587.0,678486.0,345089333.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.055556,188.528,91.421,29.9,16.6
550947,BR,2022-07-31,Brazil,20313.0,28.0,33833900.0,678514.0,345102543.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,26.583333,188.528,91.421,29.9,16.6
550948,BR,2022-08-01,Brazil,22064.0,201.0,33855964.0,678715.0,345380858.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.236111,188.528,91.421,29.9,16.6
550949,BR,2022-08-02,Brazil,34464.0,295.0,33890428.0,679010.0,345480825.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.277778,188.528,91.421,29.9,16.6
550950,BR,2022-08-03,Brazil,33633.0,265.0,33924061.0,679275.0,345526148.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.166667,188.528,91.421,29.9,16.6
550951,BR,2022-08-04,Brazil,40433.0,261.0,33964494.0,679536.0,345526148.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.833333,188.528,91.421,29.9,16.6
550952,BR,2022-08-05,Brazil,29976.0,222.0,33994470.0,679758.0,345679795.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.194444,188.528,91.421,29.9,16.6
550953,BR,2022-08-06,Brazil,16703.0,181.0,34011173.0,679939.0,345742433.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.75,188.528,91.421,29.9,16.6
550954,BR,2022-08-07,Brazil,7198.0,57.0,34018371.0,679996.0,345825172.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.361111,188.528,91.421,29.9,16.6
550955,BR,2022-08-08,Brazil,17409.0,170.0,34035780.0,680166.0,345913708.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.111111,188.528,91.421,29.9,16.6
550956,BR,2022-08-09,Brazil,30220.0,365.0,34066000.0,680531.0,346035355.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.208333,188.528,91.421,29.9,16.6
550957,BR,2022-08-10,Brazil,30935.0,255.0,34096935.0,680786.0,346098382.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,22.236111,188.528,91.421,29.9,16.6
550958,BR,2022-08-11,Brazil,27644.0,220.0,34124579.0,681006.0,346204715.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,22.097222,188.528,91.421,29.9,16.6
550959,BR,2022-08-12,Brazil,23552.0,247.0,34148131.0,681253.0,346278246.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.333333,188.528,91.421,29.9,16.6
550960,BR,2022-08-13,Brazil,17726.0,147.0,34165857.0,681400.0,346319772.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.180556,188.528,91.421,29.9,16.6
550961,BR,2022-08-14,Brazil,4429.0,37.0,34170286.0,681437.0,346325127.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.347222,188.528,91.421,29.9,16.6
550962,BR,2022-08-15,Brazil,7954.0,120.0,34178240.0,681557.0,346375576.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.958333,188.528,91.421,29.9,16.6
550963,BR,2022-08-16,Brazil,23040.0,206.0,34201280.0,681763.0,346375576.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.819444,188.528,91.421,29.9,16.6
550964,BR,2022-08-17,Brazil,21927.0,247.0,34223207.0,682010.0,346375576.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.2,188.528,91.421,29.9,16.6
550965,BR,2022-08-18,Brazil,22167.0,206.0,34245374.0,682216.0,346561024.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.666667,188.528,91.421,29.9,16.6
550966,BR,2022-08-19,Brazil,18863.0,142.0,34264237.0,682358.0,346585740.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.522222,188.528,91.421,29.9,16.6
550967,BR,2022-08-20,Brazil,15548.0,144.0,34279785.0,682502.0,346638069.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,24.155556,188.528,91.421,29.9,16.6
550968,BR,2022-08-21,Brazil,5079.0,47.0,34284864.0,682549.0,346652369.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.022222,188.528,91.421,29.9,16.6
550969,BR,2022-08-22,Brazil,6218.0,122.0,34291082.0,682671.0,346686893.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.866667,188.528,91.421,29.9,16.6
550970,BR,2022-08-23,Brazil,20241.0,203.0,34311323.0,682874.0,346844142.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.333333,188.528,91.421,29.9,16.6
550971,BR,2022-08-24,Brazil,18277.0,202.0,34329600.0,683076.0,346917857.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,27.25,188.528,91.421,29.9,16.6
550972,BR,2022-08-25,Brazil,21039.0,157.0,34350639.0,683233.0,346954702.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.433333,188.528,91.421,29.9,16.6
550973,BR,2022-08-26,Brazil,18270.0,164.0,34368909.0,683397.0,346994154.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.211111,188.528,91.421,29.9,16.6
550974,BR,2022-08-27,Brazil,12386.0,75.0,34381295.0,683472.0,347015342.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.222222,188.528,91.421,29.9,16.6
550975,BR,2022-08-28,Brazil,3452.0,22.0,34384747.0,683494.0,347015897.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.708333,188.528,91.421,29.9,16.6
550976,BR,2022-08-29,Brazil,12458.0,128.0,34397205.0,683622.0,347236726.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.8,188.528,91.421,29.9,16.6
550977,BR,2022-08-30,Brazil,16806.0,229.0,34414011.0,683851.0,347269526.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.611111,188.528,91.421,29.9,16.6
550978,BR,2022-08-31,Brazil,15842.0,114.0,34429853.0,683965.0,347356987.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.066667,188.528,91.421,29.9,16.6
550979,BR,2022-09-01,Brazil,14821.0,182.0,34444674.0,684147.0,347402726.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.266667,188.528,91.421,29.9,16.6
550980,BR,2022-09-02,Brazil,11471.0,115.0,34456145.0,684262.0,347429121.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.755556,188.528,91.421,29.9,16.6
550981,BR,2022-09-03,Brazil,11722.0,92.0,34467867.0,684354.0,347490052.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,28.972222,188.528,91.421,29.9,16.6
550982,BR,2022-09-04,Brazil,2909.0,15.0,34470776.0,684369.0,347500537.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,29.0,188.528,91.421,29.9,16.6
550983,BR,2022-09-05,Brazil,6763.0,56.0,34477539.0,684425.0,347517144.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.566667,188.528,91.421,29.9,16.6
550984,BR,2022-09-06,Brazil,13392.0,155.0,34490931.0,684580.0,347575819.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.569444,188.528,91.421,29.9,16.6
550985,BR,2022-09-07,Brazil,8892.0,57.0,34499823.0,684637.0,347584110.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.430556,188.528,91.421,29.9,16.6
550986,BR,2022-09-08,Brazil,4206.0,85.0,34504029.0,684722.0,347602176.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,30.347222,188.528,91.421,29.9,16.6
550987,BR,2022-09-09,Brazil,12710.0,91.0,34516739.0,684813.0,347662380.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,31.066667,188.528,91.421,29.9,16.6
550988,BR,2022-09-10,Brazil,9409.0,40.0,34526148.0,684853.0,347682657.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,31.644444,188.528,91.421,29.9,16.6
550989,BR,2022-09-11,Brazil,2477.0,7.0,34528625.0,684860.0,347688025.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,31.422222,188.528,91.421,29.9,16.6
550990,BR,2022-09-12,Brazil,5332.0,38.0,34533957.0,684898.0,347710384.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,31.625,188.528,91.421,29.9,16.6
550991,BR,2022-09-13,Brazil,10420.0,104.0,34544377.0,685002.0,347811286.0,212559409.0,25.431,0.754,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,12.8,10.119,2.1643,32.125,188.528,91.421,29.9,16.6
